country,category,equipment,equipment_origin,text,source
Russia,Surface-To-Air Missile Systems ,Pantsir-S1,russian federation,"2, abandoned and destroyed",https://i.postimg.cc/nc1WwSy5/f6.png
Russia,Surface-To-Air Missile Systems ,Pantsir-S1,russian federation,"2, captured",https://postimg.cc/TpB4Xtbs/ec2c4921
Russia,Surface-To-Air Missile Systems ,Pantsir-S1,russian federation,"7, destroyed",https://twitter.com/RALee85/status/1565963361648627713
Russia,Surface-To-Air Missile Systems ,TEL for S-300,ussr,"1 and 2, destroyed",https://twitter.com/UAWeapons/status/1551216224897581057
Russia,Surface-To-Air Missile Systems ,Unknown Buk SAM system,russian federation,"2, destroyed",https://i.postimg.cc/1tM362M2/668.jpg
Russia,Surface-To-Air Missile Systems ,Unknown Buk SAM system,russian federation,"1, destroyed",https://i.postimg.cc/sf0JFTHR/21d.jpg
Russia,Surface-To-Air Missile Systems ,Unknown Buk SAM system,russian federation,"3 and 4, destroyed",https://i.postimg.cc/xTzzqrBh/5g3.jpg
Russia,Tanks ,T-62M,ussr,"1, destroyed",https://twitter.com/UAWeapons/status/1544797070883684353
Russia,Tanks ,T-62M,ussr,"1, captured",https://twitter.com/UAWeapons/status/1570054722563997698
Russia,Tanks ,T-62M,ussr,"2, destroyed",https://twitter.com/UAWeapons/status/1570762479357276162
Russia,Tanks ,T-64A,ussr,"1, destroyed",https://i.postimg.cc/fRWSdTBn/d32.png
Russia,Tanks ,T-64A,ussr,"2, destroyed",https://twitter.com/UAWeapons/status/1561363838481666050
Russia,Tanks ,T-64BV,ussr,"5, destroyed",https://i.postimg.cc/13SPjpnQ/325.png
Russia,Tanks ,T-64BV,ussr,"8, destroyed",https://i.postimg.cc/1581jxkd/b5.png
Russia,Tanks ,T-64BV,ussr,"1, abandoned",https://i.postimg.cc/2SxhnNXW/545.jpg
Russia,Tanks ,T-64BV,ussr,"11, destroyed",https://i.postimg.cc/3JVy55q6/d7.png
Russia,Tanks ,T-64BV,ussr,"29, destroyed",https://i.postimg.cc/4yfhPvLm/1000.jpg
Russia,Tanks ,T-64BV,ussr,"31, destroyed",https://i.postimg.cc/6q8wYjYT/1007-t64bv.jpg
Russia,Tanks ,T-64BV,ussr,"30, destroyed",https://i.postimg.cc/8k7tNFWS/1000-t72b.jpg
Russia,Tanks ,T-64BV,ussr,"1, destroyed",https://i.postimg.cc/B63LSk6q/431v.png
Russia,Tanks ,T-64BV,ussr,"25, destroyed",https://i.postimg.cc/BvnT06jT/1002-t64bv.jpg
Russia,Tanks ,T-64BV,ussr,"6, destroyed",https://i.postimg.cc/Dm38Wx0v/669.png
Russia,Tanks ,T-64BV,ussr,"3, damaged and captured",https://i.postimg.cc/Gmh6ZzQv/31d.png
Russia,Tanks ,T-64BV,ussr,"13, destroyed",https://i.postimg.cc/HnjRpt75/f2gh.jpg
Russia,Tanks ,T-64BV,ussr,"12, destroyed",https://i.postimg.cc/MTWR5mFW/3dd2.png
Russia,Tanks ,T-64BV,ussr,"2, damaged",https://i.postimg.cc/SQYyjpnT/887.jpg
Russia,Tanks ,T-64BV,ussr,"10, destroyed",https://i.postimg.cc/Tw0Bjx5w/768.jpg
Russia,Tanks ,T-64BV,ussr,"2, captured",https://i.postimg.cc/VL4dSdk8/32133.png
Russia,Tanks ,T-64BV,ussr,"20, destroyed",https://i.postimg.cc/W3f6ZSkK/3dg.png
Russia,Tanks ,T-64BV,ussr,"4, captured",https://i.postimg.cc/W4kWxSLT/7769.jpg
Russia,Tanks ,T-64BV,ussr,"15, destroyed",https://i.postimg.cc/brCYNNH4/46.jpg
Russia,Tanks ,T-64BV,ussr,"7, destroyed",https://i.postimg.cc/cJd3fT2C/1001.jpg
Russia,Tanks ,T-64BV,ussr,"4, destroyed",https://i.postimg.cc/nLkXCgJk/5gk.png
Russia,Tanks ,T-64BV,ussr,"14, destroyed",https://i.postimg.cc/pTfSkjxd/23.jpg
Russia,Tanks ,T-64BV,ussr,"26, destroyed",https://i.postimg.cc/rmv7hXSY/1000-t64bv.jpg
Russia,Tanks ,T-64BV,ussr,"1, captured",https://i.postimg.cc/rydk48wh/n0.png
Russia,Tanks ,T-64BV,ussr,"24, destroyed",https://i.postimg.cc/t4vTP4WB/1001.jpg
Russia,Tanks ,T-64BV,ussr,"5, captured",https://i.postimg.cc/v8J9YFfJ/1007.jpg
Russia,Tanks ,T-64BV,ussr,"3, destroyed",https://i.postimg.cc/vTVpDRV2/4fhh.png
Russia,Tanks ,T-64BV,ussr,"18, destroyed",https://i.postimg.cc/x1Ldg955/g55.jpg
Russia,Tanks ,T-64BV,ussr,"28, destroyed",https://i.postimg.cc/y6bmyjgM/1016-t64bv.jpg
Russia,Tanks ,T-64BV,ussr,"2, destroyed",https://i.postimg.cc/zDKNSv0P/4431.png
Russia,Tanks ,T-64BV,ussr,"1, damaged",https://postimg.cc/RqK9zGbg
Russia,Tanks ,T-64BV,ussr,"27, destroyed",https://postlmg.cc/NL1NP1jq
Russia,Tanks ,T-64BV,ussr,"2, abandoned",https://twitter.com/Osinttechnical/status/1543835821123534849
Russia,Tanks ,T-64BV,ussr,"17, destroyed",https://twitter.com/UAWeapons/status/1531973654313152515
Russia,Tanks ,T-64BV,ussr,"19, destroyed",https://twitter.com/UAWeapons/status/1534939583821107200
Russia,Tanks ,T-64BV,ussr,"21, destroyed",https://twitter.com/UAWeapons/status/1539939158944358401
Russia,Tanks ,T-64BV,ussr,"22, destroyed",https://twitter.com/UAWeapons/status/1541049828288905218
Russia,Tanks ,T-64BV,ussr,"23, destroyed",https://twitter.com/UAWeapons/status/1546565537895006209
Russia,Tanks ,T-64BV,ussr,"16, destroyed",https://twitter.com/UAWeapons/status/1561363838481666050
Russia,Tanks ,T-72A,ussr,"1, damaged",https://i.postimg.cc/0jTSbC5M/1012.jpg
Russia,Tanks ,T-72A,ussr,"15, destroyed",https://i.postimg.cc/2617wYVp/1021-t72a.jpg
Russia,Tanks ,T-72A,ussr,"13, captured",https://i.postimg.cc/52nb5fqk/3222.jpg
Russia,Tanks ,T-72A,ussr,"5, captured",https://i.postimg.cc/8zcL9Jbz/40.png
Russia,Tanks ,T-72A,ussr,"10, captured",https://i.postimg.cc/BbJTW4Xw/44h.png
Russia,Tanks ,T-72A,ussr,"1, captured",https://i.postimg.cc/DfBZsDkg/558.png
Russia,Tanks ,T-72A,ussr,"6, destroyed",https://i.postimg.cc/Dy6Y8N89/g7.jpg
Russia,Tanks ,T-72A,ussr,"12, captured",https://i.postimg.cc/HkMqRm4q/7j6.png
Russia,Tanks ,T-72A,ussr,"14, captured",https://i.postimg.cc/JhJ6G2t4/5422.png 
Russia,Tanks ,T-72A,ussr,"8, destroyed",https://i.postimg.cc/MG3NKhKh/1003.jpg
Russia,Tanks ,T-72A,ussr,"1, destroyed",https://i.postimg.cc/Prr1LXqZ/58.png
Russia,Tanks ,T-72A,ussr,"9, captured",https://i.postimg.cc/VkHjZR9j/266.png
Russia,Tanks ,T-72A,ussr,"4, destroyed",https://i.postimg.cc/ZnhCrpqR/28.png
Russia,Tanks ,T-72A,ussr,"10, destroyed",https://i.postimg.cc/bvVFDzy9/326.png
Russia,Tanks ,T-72A,ussr,"11, captured",https://i.postimg.cc/d18cYRk7/4f.jpg
Russia,Tanks ,T-72A,ussr,"7, captured",https://i.postimg.cc/gkg20f3r/ty.png
Russia,Tanks ,T-72A,ussr,"3, captured",https://i.postimg.cc/j283Hqqn/3d1d.png
Russia,Tanks ,T-72A,ussr,"5, destroyed",https://i.postimg.cc/kX7BT8yc/65.jpg
Russia,Tanks ,T-72A,ussr,"2, destroyed",https://i.postimg.cc/mrQPXJDB/e1.png
Russia,Tanks ,T-72A,ussr,"4, captured",https://i.postimg.cc/pLZK95pC/6652.jpg
Russia,Tanks ,T-72A,ussr,"1, abandoned",https://i.postimg.cc/q7Pd3TMR/5g4.jpg
Russia,Tanks ,T-72A,ussr,"14, destroyed",https://i.postimg.cc/qB9j1Ns1/1001-t72a.jpg
Russia,Tanks ,T-72A,ussr,"13, destroyed",https://i.postimg.cc/rw2xrW1L/1000-t72a.jpg
Russia,Tanks ,T-72A,ussr,"9, destroyed",https://i.postimg.cc/rwLTCjMW/554.jpg
Russia,Tanks ,T-72A,ussr,"2, captured",https://i.postimg.cc/tTk2850K/1d4.jpg
Russia,Tanks ,T-72A,ussr,"7, destroyed",https://i.postimg.cc/tg0SKYHf/2216.jpg
Russia,Tanks ,T-72A,ussr,"8, captured",https://i.postimg.cc/wB7PKkxS/f9.jpg
Russia,Tanks ,T-72A,ussr,"6, captured",https://i.postimg.cc/wMVfmqq2/499.png
Russia,Tanks ,T-72A,ussr,"3, destroyed",https://i.postimg.cc/zBPksXf8/1000-t-72a.jpg
Russia,Tanks ,T-72A,ussr,"11 and 12, destroyed",https://twitter.com/UAWeapons/status/1545074010299547650
Russia,Tanks ,T-72AV,ussr,"1, damaged and captured",https://i.postimg.cc/1RJLbc6f/689.png
Russia,Tanks ,T-72AV,ussr,"3, destroyed",https://i.postimg.cc/3RNv9FcH/5547.jpg
Russia,Tanks ,T-72AV,ussr,"4, destroyed",https://i.postimg.cc/9XD3rDZP/1001-t-72av.jpg
Russia,Tanks ,T-72AV,ussr,"1, destroyed",https://i.postimg.cc/Dz9N71pg/f5j.png
Russia,Tanks ,T-72AV,ussr,"3, captured",https://i.postimg.cc/HLP22qvC/4880.png
Russia,Tanks ,T-72AV,ussr,"5, destroyed",https://i.postimg.cc/L5qn0rpP/1003-t72av.jpg
Russia,Tanks ,T-72AV,ussr,"2, captured",https://i.postimg.cc/Y0ZfvWm2/d67.png
Russia,Tanks ,T-72AV,ussr,"2, destroyed",https://i.postimg.cc/nrvf8dH7/75.jpg
Russia,Tanks ,T-72B,ussr,"30, captured",https://i.postimg.cc/05hXSQ9J/443.jpg
Russia,Tanks ,T-72B,ussr,"2, damaged",https://i.postimg.cc/0N1SXCLx/557.jpg
Russia,Tanks ,T-72B,ussr,"24, destroyed",https://i.postimg.cc/0NMP51C0/d2.jpg
Russia,Tanks ,T-72B,ussr,"24, captured",https://i.postimg.cc/0QJfZdry/5770.png
Russia,Tanks ,T-72B,ussr,"13, captured",https://i.postimg.cc/0yC7VGFY/bt8.png
Russia,Tanks ,T-72B,ussr,"11, destroyed",https://i.postimg.cc/13Sh2Bf1/581.png
Russia,Tanks ,T-72B,ussr,"48, captured",https://i.postimg.cc/13gv8gsQ/g5mm.jpg
Russia,Tanks ,T-72B,ussr,"39, destroyed",https://i.postimg.cc/13kJ6tbc/65h.jpg
Russia,Tanks ,T-72B,ussr,"79, destroyed",https://i.postimg.cc/1R864rPm/66655.jpg
Russia,Tanks ,T-72B,ussr,"1, destroyed",https://i.postimg.cc/1XwLVN2J/1366.png
Russia,Tanks ,T-72B,ussr,"2, abandoned",https://i.postimg.cc/1tvs3GFY/470.png
Russia,Tanks ,T-72B,ussr,"4, destroyed",https://i.postimg.cc/1z0hr1Ck/5gg.png
Russia,Tanks ,T-72B,ussr,"10, destroyed",https://i.postimg.cc/1z9rmbky/6r.png
Russia,Tanks ,T-72B,ussr,"78, destroyed",https://i.postimg.cc/2536SJhH/ff4.png
Russia,Tanks ,T-72B,ussr,"8, destroyed",https://i.postimg.cc/258nmcdH/443l.png
Russia,Tanks ,T-72B,ussr,"40, captured",https://i.postimg.cc/26mGDmRD/m4.png
Russia,Tanks ,T-72B,ussr,"9, captured",https://i.postimg.cc/2j7N340c/23f.jpg
Russia,Tanks ,T-72B,ussr,"72, destroyed",https://i.postimg.cc/4xNbMmqg/f43.jpg
Russia,Tanks ,T-72B,ussr,"44, captured",https://i.postimg.cc/4xc1brgd/446.png
Russia,Tanks ,T-72B,ussr,"14, destroyed",https://i.postimg.cc/4y1bhVKK/3588.png
Russia,Tanks ,T-72B,ussr,"4, damaged",https://i.postimg.cc/5091yjw5/1034.jpg
Russia,Tanks ,T-72B,ussr,"57, destroyed",https://i.postimg.cc/5NvNKM1Y/387.jpg
Russia,Tanks ,T-72B,ussr,"42, destroyed",https://i.postimg.cc/5y7ZDvKh/66.jpg
Russia,Tanks ,T-72B,ussr,"27, destroyed",https://i.postimg.cc/5ys6c7Ky/653.png
Russia,Tanks ,T-72B,ussr,"18, destroyed",https://i.postimg.cc/63jq82dV/467.png
Russia,Tanks ,T-72B,ussr,"75, destroyed",https://i.postimg.cc/76yX3XC3/33dp.jpg
Russia,Tanks ,T-72B,ussr,"7, destroyed",https://i.postimg.cc/7LsDvrGm/b900.png
Russia,Tanks ,T-72B,ussr,"5, captured",https://i.postimg.cc/7hvdbLzy/5422.jpg
Russia,Tanks ,T-72B,ussr,"57, captured",https://i.postimg.cc/856PbNWN/1000.jpg
Russia,Tanks ,T-72B,ussr,"40, destroyed",https://i.postimg.cc/85VDbhxw/f46.jpg
Russia,Tanks ,T-72B,ussr,"45, destroyed",https://i.postimg.cc/85xknTjh/4889.jpg
Russia,Tanks ,T-72B,ussr,"35, captured",https://i.postimg.cc/8CbkWpK4/44f0.png
Russia,Tanks ,T-72B,ussr,"47, captured",https://i.postimg.cc/8PQKDG7t/ta2.png
Russia,Tanks ,T-72B,ussr,"1, damaged and abandoned",https://i.postimg.cc/8zz8WcH7/763.png
Russia,Tanks ,T-72B,ussr,"67, destroyed",https://i.postimg.cc/9fQrgdd9/5g22.jpg
Russia,Tanks ,T-72B,ussr,"12, captured",https://i.postimg.cc/BQx2ch5r/c5.jpg
Russia,Tanks ,T-72B,ussr,"96, destroyed",https://i.postimg.cc/BnQK2Wcb/1001-t72b.jpg
Russia,Tanks ,T-72B,ussr,"1, damaged and captured",https://i.postimg.cc/Bv3rSysY/33213.png
Russia,Tanks ,T-72B,ussr,"10, captured",https://i.postimg.cc/Bv3rSysY/33213.png
Russia,Tanks ,T-72B,ussr,"31, captured",https://i.postimg.cc/CdpySyYv/665.jpg
Russia,Tanks ,T-72B,ussr,"56, destroyed",https://i.postimg.cc/DZRdpNXS/1015-t72b.jpg
Russia,Tanks ,T-72B,ussr,"14, captured",https://i.postimg.cc/DzjLTv2m/bt9.png
Russia,Tanks ,T-72B,ussr,"30, destroyed",https://i.postimg.cc/FHnGbMXq/13.jpg
Russia,Tanks ,T-72B,ussr,"98, destroyed",https://i.postimg.cc/FKnPgdrs/218.png
Russia,Tanks ,T-72B,ussr,"7, damaged and abandoned",https://i.postimg.cc/GhcpMPJj/53.jpg
Russia,Tanks ,T-72B,ussr,"58 and 59, captured",https://i.postimg.cc/GmZRmMzH/1000-t72b.jpg
Russia,Tanks ,T-72B,ussr,"81, destroyed",https://i.postimg.cc/GtWpsVp3/1014.jpg
Russia,Tanks ,T-72B,ussr,"1, damaged",https://i.postimg.cc/HLqxBrSK/4fa.png
Russia,Tanks ,T-72B,ussr,"46, captured",https://i.postimg.cc/HWXSMGPQ/1001.jpg
Russia,Tanks ,T-72B,ussr,"4, captured and stripped",https://i.postimg.cc/HxqJby2G/488.png
Russia,Tanks ,T-72B,ussr,"63, destroyed",https://i.postimg.cc/K8hV48Js/b3.jpg
Russia,Tanks ,T-72B,ussr,"7, captured",https://i.postimg.cc/KYj8D0H8/r3.jpg
Russia,Tanks ,T-72B,ussr,"11, captured",https://i.postimg.cc/Kcs8NxNt/5h.png
Russia,Tanks ,T-72B,ussr,"34, captured",https://i.postimg.cc/KvjS4SnV/f55.png
Russia,Tanks ,T-72B,ussr,"4, abandoned",https://i.postimg.cc/KzgLWJ4m/341.png
Russia,Tanks ,T-72B,ussr,"51, captured",https://i.postimg.cc/L4LcxH8f/1018-t72b.jpg
Russia,Tanks ,T-72B,ussr,"15, destroyed",https://i.postimg.cc/LhdGMJ7x/7j0.jpg
Russia,Tanks ,T-72B,ussr,"38, captured",https://i.postimg.cc/MGqbLZm7/78.jpg
Russia,Tanks ,T-72B,ussr,"61, destroyed",https://i.postimg.cc/MHhL76xH/b1.jpg
Russia,Tanks ,T-72B,ussr,"26, destroyed",https://i.postimg.cc/MK7H2bYN/64.png
Russia,Tanks ,T-72B,ussr,"70, destroyed",https://i.postimg.cc/MZP1tvq7/dd3.jpg
Russia,Tanks ,T-72B,ussr,"12 and 13, destroyed",https://i.postimg.cc/NfHfvHzc/4678.png
Russia,Tanks ,T-72B,ussr,"9, destroyed",https://i.postimg.cc/PJ6wWFCG/360.png
Russia,Tanks ,T-72B,ussr,"19, destroyed",https://i.postimg.cc/PJVQs9nb/3380.png
Russia,Tanks ,T-72B,ussr,"41, captured",https://i.postimg.cc/PJknPwNV/1245.png
Russia,Tanks ,T-72B,ussr,"2, destroyed",https://i.postimg.cc/PJyDTMvz/3f.png
Russia,Tanks ,T-72B,ussr,"88, destroyed",https://i.postimg.cc/PNntn2sh/1006-t72b.jpg
Russia,Tanks ,T-72B,ussr,"15, captured",https://i.postimg.cc/PfvWNfCr/c6.jpg
Russia,Tanks ,T-72B,ussr,"29, captured",https://i.postimg.cc/Pfwq9LqV/57.jpg
Russia,Tanks ,T-72B,ussr,"22, destroyed",https://i.postimg.cc/Px2P9QYR/t11.png
Russia,Tanks ,T-72B,ussr,"58, destroyed",https://i.postimg.cc/PxFBTNbX/3377.jpg
Russia,Tanks ,T-72B,ussr,"21, destroyed",https://i.postimg.cc/PxGCwgBx/h0.jpg
Russia,Tanks ,T-72B,ussr,"17, destroyed",https://i.postimg.cc/QCRJKWZ1/4399.png
Russia,Tanks ,T-72B,ussr,"23, destroyed",https://i.postimg.cc/QCzVxN6g/t12.png
Russia,Tanks ,T-72B,ussr,"86, destroyed",https://i.postimg.cc/RCykfvLk/1005-t72b.jpg
Russia,Tanks ,T-72B,ussr,"48, destroyed",https://i.postimg.cc/SsSGz8pK/1004-t72b.jpg
Russia,Tanks ,T-72B,ussr,"25, destroyed",https://i.postimg.cc/SsqWB6TF/54.jpg
Russia,Tanks ,T-72B,ussr,"18, captured",https://i.postimg.cc/Ssrz1DC1/5g5.jpg
Russia,Tanks ,T-72B,ussr,"5, destroyed",https://i.postimg.cc/T1X85D34/443fp.png
Russia,Tanks ,T-72B,ussr,"87, destroyed",https://i.postimg.cc/T3GDrcyZ/1004-t72b.jpg
Russia,Tanks ,T-72B,ussr,"36, destroyed",https://i.postimg.cc/TPD19KmC/41.png
Russia,Tanks ,T-72B,ussr,"39, captured",https://i.postimg.cc/TY3dqqM5/52.png
Russia,Tanks ,T-72B,ussr,"64, destroyed",https://i.postimg.cc/V6vZ2rk5/b4.jpg
Russia,Tanks ,T-72B,ussr,"16, destroyed",https://i.postimg.cc/VLnqCPFH/bt.png
Russia,Tanks ,T-72B,ussr,"6, captured",https://i.postimg.cc/WzC3dgn1/d1d.jpg
Russia,Tanks ,T-72B,ussr,"23, captured",https://i.postimg.cc/X77rqZ1S/g6.jpg
Russia,Tanks ,T-72B,ussr,"84, destroyed",https://i.postimg.cc/XJXdKG76/1012.jpg
Russia,Tanks ,T-72B,ussr,"95, destroyed",https://i.postimg.cc/Xvb80sdM/133.png
Russia,Tanks ,T-72B,ussr,"20, destroyed",https://i.postimg.cc/YCF8cM3t/1002-t72b.jpg
Russia,Tanks ,T-72B,ussr,"33, captured",https://i.postimg.cc/YCbHJVSt/988.jpg
Russia,Tanks ,T-72B,ussr,"60, destroyed",https://i.postimg.cc/YSPc9rSW/6659.png
Russia,Tanks ,T-72B,ussr,"59, destroyed",https://i.postimg.cc/Z55738s4/55.png
Russia,Tanks ,T-72B,ussr,"5, damaged and abandoned",https://i.postimg.cc/ZKwvnxCF/65h.jpg
Russia,Tanks ,T-72B,ussr,"31, destroyed",https://i.postimg.cc/ZnVfz5bh/sx.jpg
Russia,Tanks ,T-72B,ussr,"25, captured",https://i.postimg.cc/br5s38s0/887.jpg
Russia,Tanks ,T-72B,ussr,"32, destroyed",https://i.postimg.cc/bwLgHcHD/d6.jpg
Russia,Tanks ,T-72B,ussr,"54, destroyed",https://i.postimg.cc/cCPmCv3L/79.jpg
Russia,Tanks ,T-72B,ussr,"22, captured",https://i.postimg.cc/cHZwX5sc/438k.png
Russia,Tanks ,T-72B,ussr,"35, destroyed",https://i.postimg.cc/d02MvR3G/1002.jpg
Russia,Tanks ,T-72B,ussr,"69, destroyed",https://i.postimg.cc/d0HHqhh8/dd30.jpg
Russia,Tanks ,T-72B,ussr,"33, destroyed",https://i.postimg.cc/d0p84q71/85g.png
Russia,Tanks ,T-72B,ussr,"17, captured",https://i.postimg.cc/d1WfHr51/lk.png
Russia,Tanks ,T-72B,ussr,"26, captured",https://i.postimg.cc/dQZZfLKP/321.jpg
Russia,Tanks ,T-72B,ussr,"29, destroyed",https://i.postimg.cc/dV04yqpr/d8.jpg
Russia,Tanks ,T-72B,ussr,"46, destroyed",https://i.postimg.cc/fLDbXZk5/d5.jpg
Russia,Tanks ,T-72B,ussr,"77, destroyed",https://i.postimg.cc/fTDmJ8Hx/4f44.png
Russia,Tanks ,T-72B,ussr,"19, captured",https://i.postimg.cc/fyGRTdNQ/766.jpg
Russia,Tanks ,T-72B,ussr,"97, destroyed",https://i.postimg.cc/gjvnW3xc/1006-t72b.jpg
Russia,Tanks ,T-72B,ussr,"2 and 3, damaged and captured",https://i.postimg.cc/h4Tfc6FP/6523.png
Russia,Tanks ,T-72B,ussr,"73, destroyed",https://i.postimg.cc/htL4s02S/g5.jpg
Russia,Tanks ,T-72B,ussr,"45, captured",https://i.postimg.cc/j2pMJbGF/1004.jpg
Russia,Tanks ,T-72B,ussr,"32, captured",https://i.postimg.cc/jSd4yPzH/67.jpg
Russia,Tanks ,T-72B,ussr,"76, destroyed",https://i.postimg.cc/jdbQyxjn/3d2.png
Russia,Tanks ,T-72B,ussr,"21, captured",https://i.postimg.cc/k4jjk5XP/4433.jpg
Russia,Tanks ,T-72B,ussr,"28, destroyed",https://i.postimg.cc/kXhmxnxZ/g65.jpg
Russia,Tanks ,T-72B,ussr,"36, captured",https://i.postimg.cc/m22ky4yZ/778.jpg
Russia,Tanks ,T-72B,ussr,"43, destroyed",https://i.postimg.cc/mDwxNKY2/677.jpg
Russia,Tanks ,T-72B,ussr,"62, destroyed",https://i.postimg.cc/mZqKfwM4/b2.jpg
Russia,Tanks ,T-72B,ussr,"27, captured",https://i.postimg.cc/mkTx7PYz/3211.jpg
Russia,Tanks ,T-72B,ussr,"3, destroyed",https://i.postimg.cc/nVC3Hb5N/v90.png
Russia,Tanks ,T-72B,ussr,"47, destroyed",https://i.postimg.cc/pdtCR4Gz/1003-t72b.jpg
Russia,Tanks ,T-72B,ussr,"6, captured and later destroyed",https://i.postimg.cc/q78RX85k/v43.png
Russia,Tanks ,T-72B,ussr,"44, destroyed",https://i.postimg.cc/rF0xgMxn/87.jpg
Russia,Tanks ,T-72B,ussr,"90, captured and destroyed",https://i.postimg.cc/rmfPfp1n/286.png
Russia,Tanks ,T-72B,ussr,"8, captured",https://i.postimg.cc/rmsL0R73/4f1.png
Russia,Tanks ,T-72B,ussr,"43, captured",https://i.postimg.cc/rpJQGW17/46k.png
Russia,Tanks ,T-72B,ussr,"66, destroyed",https://i.postimg.cc/rwFNQzDh/4f3.png
Russia,Tanks ,T-72B,ussr,"56, captured",https://i.postimg.cc/s2RyrRjc/4001-t72b.jpg
Russia,Tanks ,T-72B,ussr,"16, captured",https://i.postimg.cc/sDQ1HRfx/455.png
Russia,Tanks ,T-72B,ussr,"71, destroyed",https://i.postimg.cc/tCsWcp4L/dd4.jpg
Russia,Tanks ,T-72B,ussr,"65, destroyed",https://i.postimg.cc/vDFP10L6/b5.jpg
Russia,Tanks ,T-72B,ussr,"49, destroyed",https://i.postimg.cc/vHJLtCdk/1005-t72b.jpg
Russia,Tanks ,T-72B,ussr,"80, destroyed",https://i.postimg.cc/wMMskDxG/763.png
Russia,Tanks ,T-72B,ussr,"50, 51, 52 and 53, destroyed",https://i.postimg.cc/wMNNW0t9/471.png
Russia,Tanks ,T-72B,ussr,"6, damaged and abandoned",https://i.postimg.cc/wjfhLTQ3/4f9.jpg
Russia,Tanks ,T-72B,ussr,"41, destroyed",https://i.postimg.cc/xTF2ZrWX/32117.jpg
Russia,Tanks ,T-72B,ussr,"74, destroyed",https://i.postimg.cc/xdgfD1rh/g6.jpg
Russia,Tanks ,T-72B,ussr,"53, captured",https://i.postimg.cc/xj50zPMP/4003-t72b.jpg
Russia,Tanks ,T-72B,ussr,"50, captured",https://i.postimg.cc/y8Cgm71v/366.png
Russia,Tanks ,T-72B,ussr,"94, destroyed",https://i.postimg.cc/y8MgtCpq/1003.jpg
Russia,Tanks ,T-72B,ussr,"28, captured",https://i.postimg.cc/zX8WM3NJ/657.jpg
Russia,Tanks ,T-72B,ussr,"3, abandoned",https://i.postimg.cc/zv3Z8G8D/5570.png
Russia,Tanks ,T-72B,ussr,"37, destroyed",https://postimg.cc/2LSs8BCK
Russia,Tanks ,T-72B,ussr,"55, destroyed",https://postimg.cc/4HT6Q4r9
Russia,Tanks ,T-72B,ussr,"20, captured",https://postimg.cc/K1DWKr21
Russia,Tanks ,T-72B,ussr,"34, destroyed",https://postimg.cc/ZCqpTFYY
Russia,Tanks ,T-72B,ussr,"38, destroyed",https://postimg.cc/rKPksg0C
Russia,Tanks ,T-72B,ussr,"89, destroyed",https://twitter.com/RALee85/status/1558148936514342913
Russia,Tanks ,T-72B,ussr,"3, damaged",https://twitter.com/UAWeapons/status/1513495397414715392
Russia,Tanks ,T-72B,ussr,"68, destroyed",https://twitter.com/UAWeapons/status/1524002774261850114
Russia,Tanks ,T-72B,ussr,"37, captured",https://twitter.com/UAWeapons/status/1538474213220265985
